Version,1
Sampling cycle,1000us
Out count,1
Data count,23821
First index,885114

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
903745,-99.9999,ALARM
903746,-99.9999,ALARM
903747,-99.9999,ALARM
903748,-99.9999,ALARM
903749,-99.9999,ALARM
903750,-99.9999,ALARM
903751,-99.9999,ALARM
903752,-99.9999,ALARM
903753,-99.9999,ALARM
903754,-99.9999,ALARM
903755,-99.9999,ALARM
903756,-99.9999,ALARM
903757,-99.9999,ALARM
903758,-99.9999,ALARM
903759,-99.9999,ALARM
903760,-99.9999,ALARM
903761,-99.9999,ALARM
903762,-99.9999,ALARM
903763,-99.9999,ALARM
903764,-99.9999,ALARM
903765,1.2268,GO
903766,1.2280,GO
903767,1.2288,GO
903768,1.2296,GO
903769,1.2306,GO
903770,1.2311,GO
903771,1.2316,GO
903772,1.2319,GO
903773,1.2314,GO
903774,1.2303,GO
903775,1.2291,GO
903776,1.2273,GO
903777,1.2255,GO
903778,1.2237,GO
903779,1.2219,GO
903780,1.2201,GO
903781,1.2170,GO
903782,1.2142,GO
903783,1.2109,GO
903784,1.2078,GO
903785,1.2045,GO
903786,1.2014,GO
903787,1.1981,GO
903788,1.1945,GO
903789,1.1912,GO
903790,1.1878,GO
903791,1.1845,GO
903792,1.1812,GO
903793,1.1776,GO
903794,1.1743,GO
903795,1.1709,GO
903796,1.1679,GO
903797,1.1648,GO
903798,1.1617,GO
903799,1.1587,GO
903800,1.1553,GO
903801,1.1523,GO
903802,1.1492,GO
903803,1.1461,GO
903804,1.1430,GO
903805,1.1397,GO
903806,1.1366,GO
903807,1.1336,GO
903808,1.1305,GO
903809,1.1274,GO
903810,1.1241,GO
903811,1.1210,GO
903812,1.1177,GO
903813,1.1144,GO
903814,1.1116,GO
903815,1.1090,GO
903816,1.1075,GO
903817,1.1057,GO
903818,1.1041,GO
903819,1.1026,GO
903820,1.1008,GO
903821,1.0995,GO
903822,1.0962,GO
903823,1.0936,GO
903824,1.0913,GO
903825,1.0890,GO
903826,1.0870,GO
903827,1.0849,GO
903828,1.0831,GO
903829,1.0813,GO
903830,1.0803,GO
903831,1.0801,GO
903832,1.0798,GO
903833,1.0798,GO
903834,1.0798,GO
903835,1.0801,GO
903836,1.0808,GO
903837,1.0821,GO
903838,1.0839,GO
903839,1.0860,GO
903840,1.0883,GO
903841,1.0903,GO
903842,1.0924,GO
903843,1.0941,GO
903844,1.0975,GO
903845,1.1011,GO
903846,1.1044,GO
903847,1.1080,GO
903848,1.1113,GO
903849,1.1146,GO
903850,1.1180,GO
903851,1.1213,GO
903852,1.1246,GO
903853,1.1279,GO
903854,1.1313,GO
903855,1.1346,GO
903856,1.1379,GO
903857,1.1412,GO
903858,1.1443,GO
903859,1.1474,GO
903860,1.1505,GO
903861,1.1533,GO
903862,1.1564,GO
903863,1.1594,GO
903864,1.1625,GO
903865,1.1656,GO
903866,1.1684,GO
903867,1.1715,GO
903868,1.1743,GO
903869,1.1773,GO
903870,1.1804,GO
903871,1.1832,GO
903872,1.1863,GO
903873,1.1896,GO
903874,1.1924,GO
903875,1.1958,GO
903876,1.1991,GO
903877,1.2022,GO
903878,1.2052,GO
903879,1.2078,GO
903880,1.2091,GO
903881,1.2106,GO
903882,1.2122,GO
903883,1.2134,GO
903884,1.2145,GO
903885,1.2155,GO
903886,1.2188,GO
903887,1.2214,GO
903888,1.2239,GO
903889,1.2262,GO
903890,1.2275,GO
903891,1.2288,GO
903892,1.2303,GO
903893,1.2319,GO
903894,1.2332,GO
903895,1.2342,GO
903896,1.2349,GO
903897,1.2349,GO
903898,1.2347,GO
903899,1.2339,GO
903900,1.2326,GO
903901,1.2311,GO
903902,1.2293,GO
903903,1.2275,GO
903904,1.2255,GO
903905,1.2237,GO
903906,1.2216,GO
903907,1.2196,GO
903908,1.2155,GO
903909,1.2114,GO
903910,1.2078,GO
903911,1.2042,GO
903912,1.2006,GO
903913,1.1973,GO
903914,1.1942,GO
903915,1.1907,GO
903916,1.1873,GO
903917,1.1840,GO
903918,1.1807,GO
903919,1.1771,GO
903920,1.1738,GO
903921,1.1704,GO
903922,1.1671,GO
903923,1.1640,GO
903924,1.1607,GO
903925,1.1576,GO
903926,1.1543,GO
903927,1.1512,GO
903928,1.1482,GO
903929,1.1448,GO
903930,1.1418,GO
903931,1.1387,GO
903932,1.1356,GO
903933,1.1328,GO
903934,1.1297,GO
903935,1.1267,GO
903936,1.1233,GO
903937,1.1203,GO
903938,1.1169,GO
903939,1.1139,GO
903940,1.1105,GO
903941,1.1075,GO
903942,1.1044,GO
903943,1.1018,GO
903944,1.1005,GO
903945,1.0990,GO
903946,1.0977,GO
903947,1.0964,GO
903948,1.0931,GO
903949,1.0900,GO
903950,1.0872,GO
903951,1.0847,GO
903952,1.0819,GO
903953,1.0798,GO
903954,1.0790,GO
903955,1.0783,GO
903956,1.0775,GO
903957,1.0767,GO
903958,1.0762,GO
903959,1.0760,GO
903960,1.0760,GO
903961,1.0767,GO
903962,1.0778,GO
903963,1.0790,GO
903964,1.0803,GO
903965,1.0821,GO
903966,1.0839,GO
903967,1.0857,GO
903968,1.0877,GO
903969,1.0898,GO
903970,1.0929,GO
903971,1.0962,GO
903972,1.0993,GO
903973,1.1023,GO
903974,1.1052,GO
903975,1.1082,GO
903976,1.1116,GO
903977,1.1146,GO
903978,1.1180,GO
903979,1.1210,GO
903980,1.1244,GO
903981,1.1274,GO
903982,1.1308,GO
903983,1.1338,GO
903984,1.1369,GO
903985,1.1400,GO
903986,1.1430,GO
903987,1.1461,GO
903988,1.1492,GO
903989,1.1523,GO
903990,1.1553,GO
903991,1.1587,GO
903992,1.1617,GO
903993,1.1651,GO
903994,1.1684,GO
903995,1.1715,GO
903996,1.1745,GO
903997,1.1773,GO
903998,1.1804,GO
903999,1.1835,GO
904000,1.1866,GO
904001,1.1896,GO
904002,1.1930,GO
904003,1.1960,GO
904004,1.1994,GO
904005,1.2022,GO
904006,1.2047,GO
904007,1.2068,GO
904008,1.2081,GO
904009,1.2093,GO
904010,1.2106,GO
904011,1.2122,GO
904012,1.2160,GO
904013,1.2196,GO
904014,1.2224,GO
904015,1.2247,GO
904016,1.2268,GO
904017,1.2285,GO
904018,1.2298,GO
904019,1.2311,GO
904020,1.2319,GO
904021,1.2324,GO
904022,1.2329,GO
904023,1.2332,GO
904024,1.2329,GO
904025,1.2319,GO
904026,1.2308,GO
904027,1.2296,GO
904028,1.2285,GO
904029,1.2268,GO
904030,1.2250,GO
904031,1.2229,GO
904032,1.2209,GO
904033,1.2186,GO
904034,1.2152,GO
904035,1.2119,GO
904036,1.2088,GO
904037,1.2058,GO
904038,1.2027,GO
904039,1.1996,GO
904040,1.1963,GO
904041,1.1930,GO
904042,1.1899,GO
904043,1.1866,GO
904044,1.1832,GO
904045,1.1799,GO
904046,1.1768,GO
904047,1.1738,GO
904048,1.1704,GO
904049,1.1674,GO
904050,1.1643,GO
904051,1.1610,GO
904052,1.1579,GO
904053,1.1546,GO
904054,1.1512,GO
904055,1.1479,GO
904056,1.1446,GO
904057,1.1412,GO
904058,1.1379,GO
904059,1.1346,GO
904060,1.1313,GO
904061,1.1279,GO
904062,1.1246,GO
904063,1.1213,GO
904064,1.1180,GO
904065,1.1151,GO
904066,1.1123,GO
904067,1.1100,GO
904068,1.1077,GO
904069,1.1059,GO
904070,1.1016,GO
904071,1.0977,GO
904072,1.0936,GO
904073,1.0895,GO
904074,1.0854,GO
904075,1.0811,GO
904076,1.0770,GO
904077,1.0744,GO
904078,1.0726,GO
904079,1.0708,GO
904080,1.0693,GO
904081,1.0678,GO
904082,1.0665,GO
904083,1.0655,GO
904084,1.0647,GO
904085,1.0639,GO
904086,1.0632,GO
904087,1.0624,GO
904088,1.0624,GO
904089,1.0629,GO
904090,1.0639,GO
904091,1.0650,GO
904092,1.0662,GO
904093,1.0680,GO
904094,1.0698,GO
904095,1.0719,GO
904096,1.0739,GO
904097,1.0780,GO
904098,1.0816,GO
904099,1.0849,GO
904100,1.0877,GO
904101,1.0908,GO
904102,1.0939,GO
904103,1.0970,GO
904104,1.1003,GO
904105,1.1034,GO
904106,1.1067,GO
904107,1.1098,GO
904108,1.1131,GO
904109,1.1164,GO
904110,1.1197,GO
904111,1.1231,GO
904112,1.1261,GO
904113,1.1292,GO
904114,1.1323,GO
904115,1.1356,GO
904116,1.1389,GO
904117,1.1423,GO
904118,1.1453,GO
904119,1.1484,GO
904120,1.1517,GO
904121,1.1548,GO
904122,1.1579,GO
904123,1.1610,GO
904124,1.1643,GO
904125,1.1674,GO
904126,1.1707,GO
904127,1.1738,GO
904128,1.1768,GO
904129,1.1799,GO
904130,1.1827,GO
904131,1.1848,GO
904132,1.1868,GO
904133,1.1889,GO
904134,1.1932,GO
904135,1.1976,GO
904136,1.2017,GO
904137,1.2060,GO
904138,1.2101,GO
904139,1.2142,GO
904140,1.2180,GO
904141,1.2204,GO
904142,1.2221,GO
904143,1.2239,GO
904144,1.2255,GO
904145,1.2273,GO
904146,1.2285,GO
904147,1.2298,GO
904148,1.2306,GO
904149,1.2314,GO
904150,1.2319,GO
904151,1.2321,GO
904152,1.2314,GO
904153,1.2303,GO
904154,1.2293,GO
904155,1.2278,GO
904156,1.2265,GO
904157,1.2250,GO
904158,1.2234,GO
904159,1.2216,GO
904160,1.2198,GO
904161,1.2157,GO
904162,1.2122,GO
904163,1.2091,GO
904164,1.2060,GO
904165,1.2029,GO
904166,1.1999,GO
904167,1.1965,GO
904168,1.1930,GO
904169,1.1896,GO
904170,1.1863,GO
904171,1.1832,GO
904172,1.1799,GO
904173,1.1763,GO
904174,1.1730,GO
904175,1.1697,GO
904176,1.1663,GO
904177,1.1633,GO
904178,1.1602,GO
904179,1.1569,GO
904180,1.1535,GO
904181,1.1505,GO
904182,1.1474,GO
904183,1.1443,GO
904184,1.1410,GO
904185,1.1379,GO
904186,1.1351,GO
904187,1.1320,GO
904188,1.1292,GO
904189,1.1261,GO
904190,1.1231,GO
904191,1.1197,GO
904192,1.1167,GO
904193,1.1136,GO
904194,1.1103,GO
904195,1.1069,GO
904196,1.1023,GO
904197,1.0977,GO
904198,1.0934,GO
904199,1.0893,GO
904200,1.0854,GO
904201,1.0813,GO
904202,1.0775,GO
904203,1.0737,GO
904204,1.0716,GO
904205,1.0693,GO
904206,1.0673,GO
904207,1.0655,GO
904208,1.0637,GO
904209,1.0624,GO
904210,1.0614,GO
904211,1.0604,GO
904212,1.0598,GO
904213,1.0596,GO
904214,1.0596,GO
904215,1.0598,GO
904216,1.0611,GO
904217,1.0629,GO
904218,1.0647,GO
904219,1.0665,GO
904220,1.0683,GO
904221,1.0701,GO
904222,1.0719,GO
904223,1.0744,GO
904224,1.0780,GO
904225,1.0819,GO
904226,1.0852,GO
904227,1.0885,GO
904228,1.0916,GO
904229,1.0947,GO
904230,1.0980,GO
904231,1.1013,GO
904232,1.1046,GO
904233,1.1080,GO
904234,1.1113,GO
904235,1.1146,GO
904236,1.1182,GO
904237,1.1215,GO
904238,1.1251,GO
904239,1.1284,GO
904240,1.1315,GO
904241,1.1348,GO
904242,1.1379,GO
904243,1.1412,GO
904244,1.1443,GO
904245,1.1474,GO
904246,1.1505,GO
904247,1.1533,GO
904248,1.1564,GO
904249,1.1592,GO
904250,1.1622,GO
904251,1.1653,GO
904252,1.1681,GO
904253,1.1712,GO
904254,1.1740,GO
904255,1.1773,GO
904256,1.1804,GO
904257,1.1835,GO
904258,1.1866,GO
904259,1.1899,GO
904260,1.1945,GO
904261,1.1991,GO
904262,1.2035,GO
904263,1.2073,GO
904264,1.2109,GO
904265,1.2147,GO
904266,1.2188,GO
904267,1.2227,GO
904268,1.2247,GO
904269,1.2270,GO
904270,1.2288,GO
904271,1.2306,GO
904272,1.2319,GO
904273,1.2329,GO
904274,1.2339,GO
904275,1.2344,GO
904276,1.2349,GO
904277,1.2349,GO
904278,1.2349,GO
904279,1.2344,GO
904280,1.2339,GO
904281,1.2334,GO
904282,1.2326,GO
904283,1.2314,GO
904284,1.2296,GO
904285,1.2273,GO
904286,1.2250,GO
904287,1.2221,GO
904288,1.2180,GO
904289,1.2145,GO
904290,1.2111,GO
904291,1.2078,GO
904292,1.2047,GO
904293,1.2014,GO
904294,1.1981,GO
904295,1.1950,GO
904296,1.1917,GO
904297,1.1884,GO
904298,1.1850,GO
904299,1.1814,GO
904300,1.1779,GO
904301,1.1745,GO
904302,1.1709,GO
904303,1.1676,GO
904304,1.1645,GO
904305,1.1612,GO
904306,1.1579,GO
904307,1.1546,GO
904308,1.1515,GO
904309,1.1482,GO
904310,1.1451,GO
904311,1.1420,GO
904312,1.1389,GO
904313,1.1361,GO
904314,1.1331,GO
904315,1.1300,GO
904316,1.1267,GO
904317,1.1236,GO
904318,1.1203,GO
904319,1.1172,GO
904320,1.1144,GO
904321,1.1116,GO
904322,1.1092,GO
904323,1.1080,GO
904324,1.1064,GO
904325,1.1049,GO
904326,1.1036,GO
904327,1.1023,GO
904328,1.1013,GO
904329,1.1003,GO
904330,1.0988,GO
904331,1.0962,GO
904332,1.0941,GO
904333,1.0926,GO
904334,1.0911,GO
904335,1.0903,GO
904336,1.0898,GO
904337,1.0895,GO
904338,1.0898,GO
904339,1.0900,GO
904340,1.0911,GO
904341,1.0926,GO
904342,1.0941,GO
904343,1.0957,GO
904344,1.0972,GO
904345,1.0988,GO
904346,1.1000,GO
904347,1.1013,GO
904348,1.1034,GO
904349,1.1064,GO
904350,1.1100,GO
904351,1.1133,GO
904352,1.1164,GO
904353,1.1192,GO
904354,1.1223,GO
904355,1.1251,GO
904356,1.1284,GO
904357,1.1318,GO
904358,1.1351,GO
904359,1.1384,GO
904360,1.1418,GO
904361,1.1448,GO
904362,1.1482,GO
904363,1.1515,GO
904364,1.1546,GO
904365,1.1574,GO
904366,1.1604,GO
904367,1.1635,GO
904368,1.1666,GO
904369,1.1697,GO
904370,1.1730,GO
904371,1.1761,GO
904372,1.1794,GO
904373,1.1827,GO
904374,1.1858,GO
904375,1.1889,GO
904376,1.1919,GO
904377,1.1950,GO
904378,1.1978,GO
904379,1.2012,GO
904380,1.2047,GO
904381,1.2081,GO
904382,1.2114,GO
904383,1.2145,GO
904384,1.2175,GO
904385,1.2204,GO
904386,1.2224,GO
904387,1.2239,GO
904388,1.2252,GO
904389,1.2268,GO
904390,1.2283,GO
904391,1.2296,GO
904392,1.2306,GO
904393,1.2316,GO
904394,1.2329,GO
904395,1.2355,GO
904396,1.2378,GO
904397,1.2396,GO
904398,1.2413,GO
904399,1.2421,GO
904400,1.2429,GO
904401,1.2431,GO
904402,1.2431,GO
904403,1.2431,GO
904404,1.2426,GO
904405,1.2416,GO
904406,1.2406,GO
904407,1.2388,GO
904408,1.2370,GO
904409,1.2352,GO
904410,1.2334,GO
904411,1.2314,GO
904412,1.2293,GO
904413,1.2262,GO
904414,1.2229,GO
904415,1.2196,GO
904416,1.2163,GO
904417,1.2132,GO
904418,1.2101,GO
904419,1.2070,GO
904420,1.2040,GO
904421,1.2009,GO
904422,1.1976,GO
904423,1.1945,GO
904424,1.1912,GO
904425,1.1878,GO
904426,1.1848,GO
904427,1.1817,GO
904428,1.1786,GO
904429,1.1756,GO
904430,1.1727,GO
904431,1.1694,GO
904432,1.1663,GO
904433,1.1633,GO
904434,1.1602,GO
904435,1.1569,GO
904436,1.1535,GO
904437,1.1505,GO
904438,1.1471,GO
904439,1.1441,GO
904440,1.1410,GO
904441,1.1379,GO
904442,1.1348,GO
904443,1.1315,GO
904444,1.1279,GO
904445,1.1246,GO
904446,1.1213,GO
904447,1.1182,GO
904448,1.1154,GO
904449,1.1128,GO
904450,1.1110,GO
904451,1.1087,GO
904452,1.1054,GO
904453,1.1018,GO
904454,1.0988,GO
904455,1.0962,GO
904456,1.0939,GO
904457,1.0918,GO
904458,1.0906,GO
904459,1.0895,GO
904460,1.0883,GO
904461,1.0870,GO
904462,1.0862,GO
904463,1.0860,GO
904464,1.0860,GO
904465,1.0860,GO
904466,1.0862,GO
904467,1.0865,GO
904468,1.0870,GO
904469,1.0877,GO
904470,1.0888,GO
904471,1.0903,GO
904472,1.0918,GO
904473,1.0936,GO
904474,1.0957,GO
904475,1.0977,GO
904476,1.1003,GO
904477,1.1034,GO
904478,1.1069,GO
904479,1.1105,GO
904480,1.1136,GO
904481,1.1169,GO
904482,1.1200,GO
904483,1.1233,GO
904484,1.1267,GO
904485,1.1300,GO
904486,1.1333,GO
904487,1.1366,GO
904488,1.1402,GO
904489,1.1433,GO
904490,1.1464,GO
904491,1.1497,GO
904492,1.1530,GO
904493,1.1561,GO
904494,1.1594,GO
904495,1.1630,GO
904496,1.1663,GO
904497,1.1697,GO
904498,1.1730,GO
904499,1.1763,GO
904500,1.1799,GO
904501,1.1832,GO
904502,1.1866,GO
904503,1.1899,GO
904504,1.1932,GO
904505,1.1965,GO
904506,1.1999,GO
904507,1.2029,GO
904508,1.2063,GO
904509,1.2096,GO
904510,1.2132,GO
904511,1.2165,GO
904512,1.2196,GO
904513,1.2221,GO
904514,1.2244,GO
904515,1.2270,GO
904516,1.2308,GO
904517,1.2344,GO
904518,1.2378,GO
904519,1.2406,GO
904520,1.2429,GO
904521,1.2452,GO
904522,1.2467,GO
904523,1.2480,GO
904524,1.2495,GO
904525,1.2506,GO
904526,1.2513,GO
904527,1.2521,GO
904528,1.2529,GO
904529,1.2531,GO
904530,1.2526,GO
904531,1.2521,GO
904532,1.2516,GO
904533,1.2508,GO
904534,1.2498,GO
904535,1.2488,GO
904536,1.2470,GO
904537,1.2449,GO
904538,1.2429,GO
904539,1.2408,GO
904540,1.2385,GO
904541,1.2362,GO
904542,1.2332,GO
904543,1.2301,GO
904544,1.2268,GO
904545,1.2237,GO
904546,1.2206,GO
904547,1.2173,GO
904548,1.2140,GO
904549,1.2106,GO
904550,1.2073,GO
904551,1.2037,GO
904552,1.2004,GO
904553,1.1971,GO
904554,1.1940,GO
904555,1.1907,GO
904556,1.1876,GO
904557,1.1843,GO
904558,1.1812,GO
904559,1.1779,GO
904560,1.1745,GO
904561,1.1715,GO
904562,1.1684,GO
904563,1.1653,GO
904564,1.1622,GO
904565,1.1592,GO
904566,1.1561,GO
904567,1.1530,GO
904568,1.1500,GO
904569,1.1471,GO
904570,1.1438,GO
904571,1.1410,GO
904572,1.1379,GO
904573,1.1348,GO
904574,1.1313,GO
904575,1.1279,GO
904576,1.1246,GO
904577,1.1208,GO
904578,1.1172,GO
904579,1.1136,GO
904580,1.1103,GO
904581,1.1072,GO
904582,1.1046,GO
904583,1.1026,GO
904584,1.1003,GO
904585,1.0982,GO
904586,1.0959,GO
904587,1.0944,GO
904588,1.0931,GO
904589,1.0924,GO
904590,1.0916,GO
904591,1.0911,GO
904592,1.0906,GO
904593,1.0903,GO
904594,1.0908,GO
904595,1.0913,GO
904596,1.0921,GO
904597,1.0931,GO
904598,1.0944,GO
904599,1.0957,GO
904600,1.0977,GO
904601,1.1000,GO
904602,1.1026,GO
904603,1.1059,GO
904604,1.1092,GO
904605,1.1118,GO
904606,1.1144,GO
904607,1.1172,GO
904608,1.1205,GO
904609,1.1236,GO
904610,1.1269,GO
904611,1.1300,GO
904612,1.1333,GO
904613,1.1364,GO
904614,1.1397,GO
904615,1.1433,GO
904616,1.1464,GO
904617,1.1497,GO
904618,1.1528,GO
904619,1.1561,GO
904620,1.1592,GO
904621,1.1622,GO
904622,1.1653,GO
904623,1.1684,GO
904624,1.1712,GO
904625,1.1743,GO
904626,1.1771,GO
904627,1.1802,GO
904628,1.1830,GO
904629,1.1858,GO
904630,1.1889,GO
904631,1.1917,GO
904632,1.1948,GO
904633,1.1973,GO
904634,1.2001,GO
904635,1.2029,GO
904636,1.2058,GO
904637,1.2088,GO
904638,1.2119,GO
904639,1.2150,GO
904640,1.2186,GO
904641,1.2224,GO
904642,1.2260,GO
904643,1.2291,GO
904644,1.2321,GO
904645,1.2347,GO
904646,1.2370,GO
904647,1.2393,GO
904648,1.2416,GO
904649,1.2439,GO
904650,1.2460,GO
904651,1.2470,GO
904652,1.2477,GO
904653,1.2483,GO
904654,1.2485,GO
904655,1.2485,GO
904656,1.2485,GO
904657,1.2485,GO
904658,1.2488,GO
904659,1.2488,GO
904660,1.2485,GO
904661,1.2485,GO
904662,1.2477,GO
904663,1.2460,GO
904664,1.2442,GO
904665,1.2421,GO
904666,1.2398,GO
904667,1.2357,GO
904668,1.2316,GO
904669,1.2283,GO
904670,1.2252,GO
904671,1.2227,GO
904672,1.2204,GO
904673,1.2183,GO
904674,1.2165,GO
904675,1.2132,GO
904676,1.2096,GO
904677,1.2063,GO
904678,1.2027,GO
904679,1.1994,GO
904680,1.1960,GO
904681,1.1930,GO
904682,1.1896,GO
904683,1.1863,GO
904684,1.1832,GO
904685,1.1802,GO
904686,1.1771,GO
904687,1.1743,GO
904688,1.1712,GO
904689,1.1681,GO
904690,1.1651,GO
904691,1.1620,GO
904692,1.1589,GO
904693,1.1558,GO
904694,1.1528,GO
904695,1.1497,GO
904696,1.1464,GO
904697,1.1433,GO
904698,1.1402,GO
904699,1.1374,GO
904700,1.1348,GO
904701,1.1328,GO
904702,1.1310,GO
904703,1.1292,GO
904704,1.1272,GO
904705,1.1249,GO
904706,1.1231,GO
904707,1.1215,GO
904708,1.1200,GO
904709,1.1172,GO
904710,1.1146,GO
904711,1.1123,GO
904712,1.1100,GO
904713,1.1082,GO
904714,1.1064,GO
904715,1.1054,GO
904716,1.1046,GO
904717,1.1039,GO
904718,1.1034,GO
904719,1.1034,GO
904720,1.1039,GO
904721,1.1046,GO
904722,1.1059,GO
904723,1.1077,GO
904724,1.1092,GO
904725,1.1105,GO
904726,1.1126,GO
904727,1.1156,GO
904728,1.1185,GO
904729,1.1213,GO
904730,1.1244,GO
904731,1.1274,GO
904732,1.1308,GO
904733,1.1341,GO
904734,1.1369,GO
904735,1.1397,GO
904736,1.1420,GO
904737,1.1438,GO
904738,1.1461,GO
904739,1.1494,GO
904740,1.1530,GO
904741,1.1564,GO
904742,1.1597,GO
904743,1.1628,GO
904744,1.1661,GO
904745,1.1692,GO
904746,1.1722,GO
904747,1.1753,GO
904748,1.1784,GO
904749,1.1812,GO
904750,1.1843,GO
904751,1.1871,GO
904752,1.1901,GO
904753,1.1932,GO
904754,1.1963,GO
904755,1.1994,GO
904756,1.2024,GO
904757,1.2055,GO
904758,1.2086,GO
904759,1.2116,GO
904760,1.2150,GO
904761,1.2183,GO
904762,1.2214,GO
904763,1.2244,GO
904764,1.2273,GO
904765,1.2293,GO
904766,1.2311,GO
904767,1.2332,GO
904768,1.2349,GO
904769,1.2367,GO
904770,1.2383,GO
904771,1.2398,GO
904772,1.2413,GO
904773,1.2439,GO
904774,1.2465,GO
904775,1.2490,GO
904776,1.2511,GO
904777,1.2529,GO
904778,1.2544,GO
904779,1.2557,GO
904780,1.2572,GO
904781,1.2582,GO
904782,1.2595,GO
904783,1.2600,GO
904784,1.2598,GO
904785,1.2585,GO
904786,1.2567,GO
904787,1.2544,GO
904788,1.2521,GO
904789,1.2495,GO
904790,1.2465,GO
904791,1.2434,GO
904792,1.2406,GO
904793,1.2375,GO
904794,1.2347,GO
904795,1.2319,GO
904796,1.2288,GO
904797,1.2257,GO
904798,1.2229,GO
904799,1.2196,GO
904800,1.2165,GO
904801,1.2129,GO
904802,1.2093,GO
904803,1.2060,GO
904804,1.2027,GO
904805,1.1994,GO
904806,1.1960,GO
904807,1.1927,GO
904808,1.1896,GO
904809,1.1866,GO
904810,1.1837,GO
904811,1.1807,GO
904812,1.1776,GO
904813,1.1743,GO
904814,1.1712,GO
904815,1.1681,GO
904816,1.1651,GO
904817,1.1620,GO
904818,1.1589,GO
904819,1.1558,GO
904820,1.1528,GO
904821,1.1497,GO
904822,1.1466,GO
904823,1.1433,GO
904824,1.1400,GO
904825,1.1369,GO
904826,1.1341,GO
904827,1.1318,GO
904828,1.1295,GO
904829,1.1274,GO
904830,1.1254,GO
904831,1.1233,GO
904832,1.1213,GO
904833,1.1192,GO
904834,1.1177,GO
904835,1.1159,GO
904836,-99.9999,ALARM
904837,-99.9999,ALARM
904838,-99.9999,ALARM
904839,-99.9999,ALARM
904840,-99.9999,ALARM
904841,-99.9999,ALARM
904842,-99.9999,ALARM
904843,-99.9999,ALARM
904844,-99.9999,ALARM
904845,-99.9999,ALARM
904846,-99.9999,ALARM
904847,-99.9999,ALARM
904848,-99.9999,ALARM
904849,-99.9999,ALARM
904850,-99.9999,ALARM
904851,-99.9999,ALARM
904852,-99.9999,ALARM
904853,-99.9999,ALARM
904854,-99.9999,ALARM
904855,-99.9999,ALARM
904856,-99.9999,ALARM
904857,-99.9999,ALARM
904858,-99.9999,ALARM
904859,-99.9999,ALARM
904860,-99.9999,ALARM
904861,-99.9999,ALARM
904862,-99.9999,ALARM
904863,-99.9999,ALARM
904864,-99.9999,ALARM
904865,-99.9999,ALARM
904866,-99.9999,ALARM
904867,-99.9999,ALARM
904868,-99.9999,ALARM
904869,-99.9999,ALARM
904870,-99.9999,ALARM
904871,-99.9999,ALARM
904872,-99.9999,ALARM
904873,-99.9999,ALARM
904874,-99.9999,ALARM
904875,-99.9999,ALARM
904876,-99.9999,ALARM
904877,-99.9999,ALARM
904878,-99.9999,ALARM
904879,-99.9999,ALARM
904880,-99.9999,ALARM
904881,-99.9999,ALARM
904882,-99.9999,ALARM
904883,-99.9999,ALARM
904884,-99.9999,ALARM
904885,-99.9999,ALARM
904886,-99.9999,ALARM
904887,-99.9999,ALARM
904888,-99.9999,ALARM
904889,-99.9999,ALARM
904890,-99.9999,ALARM
904891,-99.9999,ALARM
904892,-99.9999,ALARM
904893,-99.9999,ALARM
904894,-99.9999,ALARM
904895,-99.9999,ALARM
904896,-99.9999,ALARM
904897,-99.9999,ALARM
904898,-99.9999,ALARM
904899,-99.9999,ALARM
904900,-99.9999,ALARM
904901,1.2595,GO
904902,1.2616,GO
904903,1.2634,GO
904904,1.2654,GO
904905,1.2669,GO
904906,1.2680,GO
904907,1.2659,GO
904908,1.2641,GO
904909,1.2623,GO
904910,1.2603,GO
904911,1.2580,GO
904912,1.2559,GO
904913,1.2541,GO
904914,1.2526,GO
904915,1.2508,GO
904916,1.2490,GO
904917,1.2470,GO
904918,1.2447,GO
904919,1.2426,GO
904920,1.2398,GO
904921,1.2362,GO
904922,1.2329,GO
904923,1.2296,GO
904924,1.2265,GO
904925,1.2234,GO
904926,1.2201,GO
904927,1.2168,GO
904928,1.2134,GO
904929,1.2101,GO
904930,1.2068,GO
904931,1.2032,GO
904932,1.1996,GO
904933,1.1965,GO
904934,1.1935,GO
904935,1.1901,GO
904936,1.1871,GO
904937,1.1837,GO
904938,1.1804,GO
904939,1.1771,GO
904940,1.1740,GO
904941,1.1709,GO
904942,1.1679,GO
904943,1.1645,GO
904944,1.1615,GO
904945,1.1584,GO
904946,1.1553,GO
904947,1.1523,GO
904948,1.1492,GO
904949,1.1461,GO
904950,1.1428,GO
904951,1.1397,GO
904952,1.1364,GO
904953,1.1333,GO
904954,1.1305,GO
904955,1.1274,GO
904956,1.1244,GO
904957,1.1205,GO
904958,1.1167,GO
904959,1.1128,GO
904960,1.1092,GO
904961,1.1059,GO
904962,1.1026,GO
904963,1.0993,GO
904964,1.0959,GO
904965,1.0929,GO
904966,1.0895,GO
904967,1.0860,GO
904968,1.0844,GO
904969,1.0826,GO
904970,1.0821,GO
904971,1.0816,GO
904972,1.0813,GO
904973,1.0811,GO
904974,1.0811,GO
904975,1.0816,GO
904976,1.0824,GO
904977,1.0836,GO
904978,1.0849,GO
904979,1.0865,GO
904980,1.0883,GO
904981,1.0900,GO
904982,1.0924,GO
904983,1.0947,GO
904984,1.0982,GO
